系别,年级,班级,学号,姓名,性别,出生年月日,专业,培养层次,学制,校区,必修成绩,选修成绩,二课成绩,创新创业成绩,总成绩
人文学院,2021,新闻002103,202104583,孔梅,男,2003-12-21,新闻学,本科,4,雅安,74,89,84,71
人文学院,2021,新闻002103,202104597,秦晓,男,2004-08-01,新闻学,本科,4,雅安,100,96,88,99
人文学院,2021,新闻002103,202104608,冉强,男,2003-01-19,新闻学,本科,4,雅安,80,82,92,79
人文学院,2021,新闻002103,202104623,沈静,男,2004-01-28,新闻学,本科,4,雅安,96,66,70,93
人文学院,2021,新闻002103,202104654,熊林玉,女,2003-09-11,新闻学,本科,4,雅安,81,79,85,81
人文学院,2021,新闻002103,202104674,褚建,女,2004-07-12,新闻学,本科,4,雅安,71,85,88,60
人文学院,2021,新闻002103,202104702,褚国,女,2003-07-03,新闻学,本科,4,雅安,67,92,72,91
人文学院,2021,新闻002103,202104716,严军,男,2003-06-04,新闻学,本科,4,雅安,64,88,87,70
人文学院,2021,新闻002103,202104796,郑丽,女,2005-04-03,新闻学,本科,4,雅安,83,65,96,82
人文学院,2021,新闻002103,202104830,熊国芸,男,2004-02-08,新闻学,本科,4,雅安,90,74,71,62
人文学院,2021,新闻002103,202104833,许梅,女,2004-07-30,新闻学,本科,4,雅安,69,89,64,80
人文学院,2021,新闻002103,202104864,华静,男,2003-09-11,新闻学,本科,4,雅安,63,73,68,76
人文学院,2021,新闻002104,202104001,尤玉永,女,2004-11-22,新闻学,本科,4,雅安,65,95,91,68
人文学院,2021,新闻002104,202104025,张林,女,2005-07-10,新闻学,本科,4,雅安,89,84,96,68
人文学院,2021,新闻002104,202104038,孙平,男,2005-12-17,新闻学,本科,4,雅安,99,75,68,66
人文学院,2021,新闻002104,202104054,郑文,女,2005-06-24,新闻学,本科,4,雅安,94,90,80,93
人文学院,2021,新闻002104,202104067,严平,男,2004-06-07,新闻学,本科,4,雅安,85,63,90,67
人文学院,2021,新闻002104,202104073,孔文,男,2003-04-07,新闻学,本科,4,雅安,94,91,78,84
人文学院,2021,新闻002104,202104078,陆林,女,2004-11-09,新闻学,本科,4,雅安,94,75,90,83
人文学院,2021,新闻002104,202104086,忠国,女,2003-05-24,新闻学,本科,4,雅安,88,82,68,61
人文学院,2021,新闻002104,202104102,周军,女,2004-07-08,新闻学,本科,4,雅安,85,70,83,84
人文学院,2021,新闻002104,202104125,韩娟,男,2003-10-23,新闻学,本科,4,雅安,94,74,93,93
人文学院,2021,新闻002104,202104159,冯静,女,2005-02-21,新闻学,本科,4,雅安,99,91,80,60
人文学院,2021,新闻002104,202104168,金伟婷,男,2003-01-17,新闻学,本科,4,雅安,61,79,86,79
人文学院,2021,新闻002104,202104222,卫伟,女,2003-12-18,新闻学,本科,4,雅安,80,63,88,98
人文学院,2021,新闻002104,202104294,乐军,女,2005-08-05,新闻学,本科,4,雅安,70,61,74,76
人文学院,2021,新闻002104,202104407,韩静永,男,2005-07-29,新闻学,本科,4,雅安,81,84,63,79
人文学院,2021,新闻002104,202104450,钱志,女,2004-07-02,新闻学,本科,4,雅安,75,60,87,75
人文学院,2021,新闻002104,202104491,金华,女,2005-08-18,新闻学,本科,4,雅安,65,99,81,81
人文学院,2021,新闻002104,202104558,沈婷,女,2004-02-20,新闻学,本科,4,雅安,96,82,98,86
人文学院,2021,新闻002104,202104561,秦华,男,2003-12-02,新闻学,本科,4,雅安,69,96,60,90
人文学院,2021,新闻002104,202104615,施明,男,2004-03-31,新闻学,本科,4,雅安,72,60,83,76
人文学院,2021,新闻002104,202104620,吕娟,女,2004-06-05,新闻学,本科,4,雅安,70,100,64,72
人文学院,2021,新闻002104,202104624,王永,男,2003-12-22,新闻学,本科,4,雅安,71,77,93,88
人文学院,2021,新闻002104,202104632,吴志,女,2003-06-17,新闻学,本科,4,雅安,60,85,91,97
人文学院,2021,新闻002104,202104634,卫静,女,2003-04-15,新闻学,本科,4,雅安,74,82,70,72
人文学院,2021,新闻002104,202104646,周伟,男,2003-04-20,新闻学,本科,4,雅安,69,78,93,71
人文学院,2021,新闻002104,202104658,邓林丽,男,2004-06-28,新闻学,本科,4,雅安,75,80,64,100
人文学院,2021,新闻002104,202104661,何建建,女,2003-08-06,新闻学,本科,4,雅安,62,91,72,82
人文学院,2021,新闻002104,202104688,乐红,男,2004-04-17,新闻学,本科,4,雅安,81,78,77,72
人文学院,2021,新闻002104,202104750,吴平芸,女,2004-05-16,新闻学,本科,4,雅安,64,63,68,62
人文学院,2021,新闻002104,202104763,曹建,女,2003-09-09,新闻学,本科,4,雅安,70,97,96,70
人文学院,2021,新闻002104,202104767,陆国,男,2003-09-21,新闻学,本科,4,雅安,65,73,86,94
人文学院,2021,新闻002104,202104792,钟军,女,2004-11-08,新闻学,本科,4,雅安,62,65,65,71
人文学院,2021,新闻002104,202104803,石平强,女,2005-04-10,新闻学,本科,4,雅安,93,93,88,94
人文学院,2021,新闻002104,202104818,许晓,男,2005-08-08,新闻学,本科,4,雅安,62,76,62,99
人文学院,2021,新闻002104,202104823,施林军,男,2003-01-13,新闻学,本科,4,雅安,86,76,82,81
人文学院,2021,新闻002104,202104890,冯文,男,2005-01-29,新闻学,本科,4,雅安,60,72,99,80
人文学院,2021,汉语言002101,202104015,周婷,男,2003-04-10,汉语言文学,本科,4,雅安,97,66,82,82
人文学院,2021,汉语言002101,202104042,钟文,女,2003-04-22,汉语言文学,本科,4,雅安,62,60,92,87
人文学院,2021,汉语言002101,202104085,陆华,女,2004-01-28,汉语言文学,本科,4,雅安,74,67,100,64
人文学院,2021,汉语言002101,202104087,华红,男,2003-11-24,汉语言文学,本科,4,雅安,79,83,96,74
人文学院,2021,汉语言002101,202104096,华齐婷,女,2004-12-07,汉语言文学,本科,4,雅安,96,76,82,86
人文学院,2021,汉语言002101,202104140,钱磊,男,2003-03-29,汉语言文学,本科,4,雅安,92,78,94,77
人文学院,2021,汉语言002101,202104157,杨文婷,男,2004-09-18,汉语言文学,本科,4,雅安,79,94,75,66
人文学院,2021,汉语言002101,202104185,许齐,女,2004-02-21,汉语言文学,本科,4,雅安,93,79,84,68
人文学院,2021,汉语言002101,202104228,钟静,女,2004-03-25,汉语言文学,本科,4,雅安,93,66,81,89
人文学院,2021,汉语言002101,202104248,云华,男,2003-07-14,汉语言文学,本科,4,雅安,63,73,88,91
人文学院,2021,汉语言002101,202104251,姜芸,女,2004-01-15,汉语言文学,本科,4,雅安,64,87,80,63
人文学院,2021,汉语言002101,202104324,李娟,男,2004-05-19,汉语言文学,本科,4,雅安,92,82,60,94
人文学院,2021,汉语言002101,202104336,冯玉,女,2003-08-31,汉语言文学,本科,4,雅安,69,93,92,74
人文学院,2021,汉语言002101,202104425,陈芸华,男,2005-04-18,汉语言文学,本科,4,雅安,82,84,94,68
人文学院,2021,汉语言002101,202104429,严玉华,女,2004-08-26,汉语言文学,本科,4,雅安,72,85,60,82
人文学院,2021,汉语言002101,202104475,尤明,男,2003-11-30,汉语言文学,本科,4,雅安,99,60,71,82
人文学院,2021,汉语言002101,202104504,钟玉,男,2005-08-31,汉语言文学,本科,4,雅安,97,72,74,90
人文学院,2021,汉语言002101,202104528,陈明军,男,2005-01-04,汉语言文学,本科,4,雅安,64,63,87,79
人文学院,2021,汉语言002101,202104530,冉丽红,女,2004-11-04,汉语言文学,本科,4,雅安,66,90,73,61
人文学院,2021,汉语言002101,202104555,冯芸婷,男,2005-01-17,汉语言文学,本科,4,雅安,71,95,80,88
人文学院,2021,汉语言002101,202104566,钟文,女,2004-10-26,汉语言文学,本科,4,雅安,70,87,67,93
人文学院,2021,汉语言002101,202104602,秦国磊,男,2005-07-16,汉语言文学,本科,4,雅安,71,83,60,95
人文学院,2021,汉语言002101,202104607,冯强,女,2003-09-01,汉语言文学,本科,4,雅安,72,98,93,71
人文学院,2021,汉语言002101,202104642,施军,男,2005-06-14,汉语言文学,本科,4,雅安,94,79,70,93
人文学院,2021,汉语言002101,202104693,石永军,女,2004-06-05,汉语言文学,本科,4,雅安,99,100,93,87
人文学院,2021,汉语言002101,202104709,许文,女,2004-10-21,汉语言文学,本科,4,雅安,83,72,64,66
人文学院,2021,汉语言002101,202104849,冯红建,女,2004-08-04,汉语言文学,本科,4,雅安,88,77,74,97
人文学院,2021,汉语言002102,202104056,姜平,女,2005-12-04,汉语言文学,本科,4,雅安,84,96,91,64
人文学院,2021,汉语言002102,202104059,郑红齐,女,2004-02-08,汉语言文学,本科,4,雅安,87,69,85,93
人文学院,2021,汉语言002102,202104103,华晓林,男,2004-12-12,汉语言文学,本科,4,雅安,75,87,77,80
人文学院,2021,汉语言002102,202104107,李梅,女,2004-10-18,汉语言文学,本科,4,雅安,76,95,78,82
人文学院,2021,汉语言002102,202104161,冯明,女,2004-07-09,汉语言文学,本科,4,雅安,78,63,86,70
人文学院,2021,汉语言002102,202104205,陆军,女,2005-02-18,汉语言文学,本科,4,雅安,96,88,69,77
人文学院,2021,汉语言002102,202104220,严建静,女,2005-01-25,汉语言文学,本科,4,雅安,71,61,66,75
人文学院,2021,汉语言002102,202104270,凤静芸,男,2005-05-01,汉语言文学,本科,4,雅安,83,99,63,68
人文学院,2021,汉语言002102,202104301,金梅,女,2005-08-06,汉语言文学,本科,4,雅安,73,62,88,87
人文学院,2021,汉语言002102,202104369,陶婷,女,2003-12-04,汉语言文学,本科,4,雅安,95,71,62,67
人文学院,2021,汉语言002102,202104378,韩国,女,2003-09-16,汉语言文学,本科,4,雅安,60,71,74,84
人文学院,2021,汉语言002102,202104408,何丽,男,2005-12-16,汉语言文学,本科,4,雅安,60,83,85,67
人文学院,2021,汉语言002102,202104435,严静婷,男,2005-12-26,汉语言文学,本科,4,雅安,74,87,75,89
人文学院,2021,汉语言002102,202104436,郑明,女,2005-08-29,汉语言文学,本科,4,雅安,79,91,81,92
人文学院,2021,汉语言002102,202104490,忠龙,女,2003-11-29,汉语言文学,本科,4,雅安,60,72,83,99
人文学院,2021,汉语言002102,202104498,郑永红,男,2004-12-14,汉语言文学,本科,4,雅安,71,78,99,65
人文学院,2021,汉语言002102,202104499,吴建,男,2003-04-11,汉语言文学,本科,4,雅安,75,65,96,65
人文学院,2021,汉语言002102,202104621,郑丽建,男,2005-11-04,汉语言文学,本科,4,雅安,99,95,84,94
人文学院,2021,汉语言002102,202104635,王玉,女,2004-01-06,汉语言文学,本科,4,雅安,73,99,80,63
人文学院,2021,汉语言002102,202104651,孔梅玉,男,2004-03-02,汉语言文学,本科,4,雅安,79,86,100,74
人文学院,2021,汉语言002102,202104677,朱磊,男,2005-01-26,汉语言文学,本科,4,雅安,82,78,74,78
人文学院,2021,汉语言002102,202104692,何平,男,2003-08-04,汉语言文学,本科,4,雅安,88,72,75,99
人文学院,2021,汉语言002102,202104715,姜婷,女,2003-10-14,汉语言文学,本科,4,雅安,80,87,64,89
人文学院,2021,汉语言002102,202104746,熊平,男,2003-03-29,汉语言文学,本科,4,雅安,92,64,87,70
人文学院,2021,汉语言002102,202104790,严梅红,女,2003-04-22,汉语言文学,本科,4,雅安,86,84,100,74
人文学院,2021,汉语言002102,202104824,李丽,男,2005-01-03,汉语言文学,本科,4,雅安,70,95,66,79
人文学院,2021,汉语言002102,202104877,陆磊,男,2003-04-28,汉语言文学,本科,4,雅安,67,86,73,65
人文学院,2021,汉语言002102,202104887,褚永平,女,2003-10-01,汉语言文学,本科,4,雅安,76,100,99,74
人文学院,2021,汉语言002103,202104037,吴华,女,2004-12-06,汉语言文学,本科,4,雅安,72,71,88,82
人文学院,2021,汉语言002103,202104048,卫平志,男,2005-05-15,汉语言文学,本科,4,雅安,73,63,70,86
人文学院,2021,汉语言002103,202104061,吕娟华,女,2005-01-02,汉语言文学,本科,4,雅安,71,79,76,87
人文学院,2021,汉语言002103,202104089,卫婷,女,2003-08-03,汉语言文学,本科,4,雅安,81,70,82,84
人文学院,2021,汉语言002103,202104104,孔晓,女,2003-01-22,汉语言文学,本科,4,雅安,78,62,94,93
人文学院,2021,汉语言002103,202104133,韩红,男,2005-03-05,汉语言文学,本科,4,雅安,86,93,74,97
人文学院,2021,汉语言002103,202104177,施磊,男,2004-04-13,汉语言文学,本科,4,雅安,89,72,69,87
人文学院,2021,汉语言002103,202104217,凤平,女,2005-04-10,汉语言文学,本科,4,雅安,60,62,80,82
人文学院,2021,汉语言002103,202104229,王军,女,2003-07-16,汉语言文学,本科,4,雅安,69,64,91,72
人文学院,2021,汉语言002103,202104274,蒋静齐,女,2005-07-29,汉语言文学,本科,4,雅安,72,96,81,75
人文学院,2021,汉语言002103,202104299,卫红,女,2003-09-19,汉语言文学,本科,4,雅安,79,93,73,66
人文学院,2021,汉语言002103,202104347,李平,女,2005-04-23,汉语言文学,本科,4,雅安,62,71,99,64
人文学院,2021,汉语言002103,202104348,邹伟,男,2003-07-31,汉语言文学,本科,4,雅安,64,79,60,91
人文学院,2021,汉语言002103,202104352,郑静,女,2003-02-24,汉语言文学,本科,4,雅安,69,68,71,71
人文学院,2021,汉语言002103,202104472,秦龙,男,2004-10-29,汉语言文学,本科,4,雅安,85,70,63,94
人文学院,2021,汉语言002103,202104501,吕国,男,2003-11-30,汉语言文学,本科,4,雅安,63,94,77,98
人文学院,2021,汉语言002103,202104604,魏晓,男,2004-01-22,汉语言文学,本科,4,雅安,91,87,99,67
人文学院,2021,汉语言002103,202104605,沈永,男,2003-10-22,汉语言文学,本科,4,雅安,83,67,76,72
人文学院,2021,汉语言002103,202104631,周建,女,2005-01-25,汉语言文学,本科,4,雅安,83,61,78,83
人文学院,2021,汉语言002103,202104671,金志,女,2003-04-15,汉语言文学,本科,4,雅安,88,84,82,90
人文学院,2021,汉语言002103,202104701,谭华强,女,2004-01-22,汉语言文学,本科,4,雅安,94,68,82,62
人文学院,2021,汉语言002103,202104705,施强,女,2003-05-30,汉语言文学,本科,4,雅安,60,93,67,95
人文学院,2021,汉语言002103,202104778,朱国,女,2003-04-13,汉语言文学,本科,4,雅安,62,71,98,93
人文学院,2021,汉语言002103,202104831,尤龙,男,2003-04-18,汉语言文学,本科,4,雅安,91,62,81,96
人文学院,2021,汉语言002103,202104848,秦文,女,2004-05-23,汉语言文学,本科,4,雅安,79,73,84,78
人文学院,2021,汉语言002103,202104866,陈伟,男,2003-08-06,汉语言文学,本科,4,雅安,75,63,76,87
人文学院,2021,汉语言002103,202104874,尤婷,男,2005-09-17,汉语言文学,本科,4,雅安,68,61,97,84
人文学院,2021,汉语言002103,202104922,陆林,女,2005-04-13,汉语言文学,本科,4,雅安,73,77,74,82
人文学院,2021,汉语言002104,202104012,张文,男,2004-09-08,汉语言文学,本科,4,雅安,76,91,73,98
人文学院,2021,汉语言002104,202104039,赵建,女,2004-07-12,汉语言文学,本科,4,雅安,68,97,79,67
人文学院,2021,汉语言002104,202104057,韩伟娟,男,2005-05-08,汉语言文学,本科,4,雅安,97,67,61,77
人文学院,2021,汉语言002104,202104070,彭娟,女,2003-04-09,汉语言文学,本科,4,雅安,92,70,85,71
人文学院,2021,汉语言002104,202104243,彭婷,女,2004-06-17,汉语言文学,本科,4,雅安,63,80,76,74
人文学院,2021,汉语言002104,202104319,陈婷,男,2003-05-22,汉语言文学,本科,4,雅安,93,73,94,91
人文学院,2021,汉语言002104,202104338,曹芸,女,2004-11-16,汉语言文学,本科,4,雅安,66,67,85,68
人文学院,2021,汉语言002104,202104400,熊志,男,2004-10-25,汉语言文学,本科,4,雅安,95,90,99,61
人文学院,2021,汉语言002104,202104410,金玉,女,2004-10-26,汉语言文学,本科,4,雅安,85,79,94,60
人文学院,2021,汉语言002104,202104473,邹婷,女,2004-07-25,汉语言文学,本科,4,雅安,84,75,72,62
人文学院,2021,汉语言002104,202104495,蒋婷,女,2003-08-11,汉语言文学,本科,4,雅安,70,61,68,70
人文学院,2021,汉语言002104,202104537,谭林,女,2003-04-02,汉语言文学,本科,4,雅安,71,96,90,93
人文学院,2021,汉语言002104,202104553,阮红,男,2003-02-03,汉语言文学,本科,4,雅安,71,100,74,73
人文学院,2021,汉语言002104,202104640,张婷,女,2003-07-09,汉语言文学,本科,4,雅安,82,84,71,99
人文学院,2021,汉语言002104,202104641,秦娟,女,2003-02-21,汉语言文学,本科,4,雅安,67,95,87,83
人文学院,2021,汉语言002104,202104678,凤芸,男,2003-11-20,汉语言文学,本科,4,雅安,75,82,99,89
人文学院,2021,汉语言002104,202104739,沈强,男,2005-09-29,汉语言文学,本科,4,雅安,61,80,85,99
人文学院,2021,汉语言002104,202104753,凤磊,男,2003-01-29,汉语言文学,本科,4,雅安,89,83,75,92
人文学院,2021,汉语言002104,202104810,何静军,男,2003-06-21,汉语言文学,本科,4,雅安,62,60,78,85
人文学院,2021,汉语言002104,202104815,冉强,男,2004-07-20,汉语言文学,本科,4,雅安,64,91,62,81
人文学院,2021,汉语言002104,202104816,李梅龙,男,2003-08-22,汉语言文学,本科,4,雅安,97,92,86,84
人文学院,2021,汉语言002104,202104828,彭平,男,2003-04-27,汉语言文学,本科,4,雅安,97,71,97,65
人文学院,2021,汉语言002104,202104876,尤芸,女,2005-10-20,汉语言文学,本科,4,雅安,61,60,78,90
人文学院,2021,汉语言002104,202104906,钟军,女,2005-06-03,汉语言文学,本科,4,雅安,86,100,96,80
人文学院,2021,汉语言002104,202104921,严文婷,女,2005-10-06,汉语言文学,本科,4,雅安,71,75,60,89
人文学院,2021,汉语言002104,202104923,杨永,女,2005-01-29,汉语言文学,本科,4,雅安,76,70,86,72
人文学院,2021,汉语言002104,202104929,金伟,女,2003-10-09,汉语言文学,本科,4,雅安,74,97,94,87
人文学院,2022,新闻002201,202204021,韩丽,女,2005-10-11,新闻学,本科,4,雅安,73,66,86,61
人文学院,2022,新闻002201,202204027,彭国,女,2003-04-29,新闻学,本科,4,雅安,62,67,81,82
人文学院,2022,新闻002201,202204028,石林,女,2004-06-25,新闻学,本科,4,雅安,100,68,67,74
人文学院,2022,新闻002201,202204101,周志,女,2003-01-14,新闻学,本科,4,雅安,97,76,79,62
人文学院,2022,新闻002201,202204136,金明,男,2004-08-14,新闻学,本科,4,雅安,60,81,89,65
人文学院,2022,新闻002201,202204171,卫永,男,2003-01-01,新闻学,本科,4,雅安,85,74,61,100
人文学院,2022,新闻002201,202204175,韩国,女,2004-09-24,新闻学,本科,4,雅安,63,96,60,89
人文学院,2022,新闻002201,202204260,吕梅齐,男,2005-05-01,新闻学,本科,4,雅安,69,82,76,75
人文学院,2022,新闻002201,202204285,阮梅,女,2005-12-15,新闻学,本科,4,雅安,86,77,70,94
人文学院,2022,新闻002201,202204312,谭志晓,男,2003-01-11,新闻学,本科,4,雅安,76,91,67,91
人文学院,2022,新闻002201,202204360,赵林华,男,2003-12-18,新闻学,本科,4,雅安,61,73,95,100
人文学院,2022,新闻002201,202204395,冉平,女,2003-09-27,新闻学,本科,4,雅安,96,86,78,85
人文学院,2022,新闻002201,202204464,金婷建,男,2004-09-20,新闻学,本科,4,雅安,80,85,98,95
人文学院,2022,新闻002201,202204506,卫志,男,2004-12-22,新闻学,本科,4,雅安,90,69,86,75
人文学院,2022,新闻002201,202204540,石娟,男,2004-06-25,新闻学,本科,4,雅安,67,89,85,98
人文学院,2022,新闻002201,202204729,赵平,男,2005-05-02,新闻学,本科,4,雅安,66,95,77,78
人文学院,2022,新闻002201,202204760,秦平强,女,2004-06-02,新闻学,本科,4,雅安,99,76,65,88
人文学院,2022,新闻002201,202204775,韩晓,女,2004-03-14,新闻学,本科,4,雅安,89,98,69,89
人文学院,2022,新闻002201,202204788,华文,男,2004-05-03,新闻学,本科,4,雅安,66,100,62,93
人文学院,2022,新闻002201,202204800,熊永梅,男,2005-06-11,新闻学,本科,4,雅安,93,91,80,60
人文学院,2022,新闻002201,202204919,姜龙,女,2003-05-14,新闻学,本科,4,雅安,86,94,94,76
人文学院,2022,新闻002202,202204004,陈芸晓,女,2004-12-20,新闻学,本科,4,雅安,87,81,70,99
人文学院,2022,新闻002202,202204011,王梅,男,2005-04-18,新闻学,本科,4,雅安,60,94,76,95
人文学院,2022,新闻002202,202204137,姜晓,女,2005-02-01,新闻学,本科,4,雅安,72,96,71,80
人文学院,2022,新闻002202,202204155,钟文,男,2005-04-08,新闻学,本科,4,雅安,91,62,84,82
人文学院,2022,新闻002202,202204187,赵红,男,2004-10-01,新闻学,本科,4,雅安,100,71,99,62
人文学院,2022,新闻002202,202204200,华文,男,2004-04-02,新闻学,本科,4,雅安,76,61,73,92
人文学院,2022,新闻002202,202204242,凤国军,女,2005-05-14,新闻学,本科,4,雅安,62,65,80,86
人文学院,2022,新闻002202,202204249,石明,男,2004-05-25,新闻学,本科,4,雅安,70,74,70,62
人文学院,2022,新闻002202,202204291,李平,男,2003-06-25,新闻学,本科,4,雅安,75,79,70,97
人文学院,2022,新闻002202,202204305,施玉,男,2005-02-25,新闻学,本科,4,雅安,97,82,79,85
人文学院,2022,新闻002202,202204326,何静,男,2005-10-23,新闻学,本科,4,雅安,100,65,85,60
人文学院,2022,新闻002202,202204333,魏建丽,女,2005-02-02,新闻学,本科,4,雅安,97,64,81,94
人文学院,2022,新闻002202,202204354,阮芸,男,2005-06-02,新闻学,本科,4,雅安,85,63,66,77
人文学院,2022,新闻002202,202204365,邹红,女,2005-03-05,新闻学,本科,4,雅安,69,98,98,60
人文学院,2022,新闻002202,202204373,尤娟晓,男,2005-04-06,新闻学,本科,4,雅安,64,100,80,96
人文学院,2022,新闻002202,202204411,许婷明,男,2003-11-06,新闻学,本科,4,雅安,71,97,83,78
